"","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104"
"12","0.0314235016703606","-0.078570544719696","0.0203806515783072","0.0292498096823692","-0.195928260684013","-0.120391950011253","-0.123512588441372","0.110657386481762","-0.0323596075177193","0.0414391532540321","-0.0354894250631332","-0.138044789433479","0.0740854814648628","-0.103004015982151","-0.000102393991255667","-0.00767403841018677","-0.0521768853068352","0.026405381038785","-0.057725440710783","-0.0841662809252739","-0.0149920275434852","-0.00502534350380301","-0.00268577132374048","-0.00651532597839832","0.0929410755634308","0.229824483394623","0.0507647544145584","0.0743358954787254","0.133055686950684","-0.0355673059821129","0.0404710471630096","0.0285384878516197","0.103854209184647","0.021951150149107","0.0642357096076012","0.0150825753808022","0.0427176244556904","0.0138855222612619","0.0500308349728584","0.000820341403596103","0.131125435233116","-0.100424714386463","-0.00562371592968702","-0.0430605262517929","-0.0209046248346567","-0.0643904283642769","-0.0300509072840214","-0.0256776865571737","0.0614232383668423","-0.0128879714757204","0.122027844190598","0.0108512258157134","0.0174493230879307","0.0328970588743687","-0.077800914645195","0.0186089854687452","-0.00796379800885916","0.141668394207954","0.0784866437315941","-0.0312799550592899","-0.057922251522541","0.0723162069916725","0.0460524335503578","0.104216679930687","-0.0919495597481728","-0.013283982872963","-0.0898641496896744","-0.00338554242625833","0.0517669059336185","0.0600292757153511","-0.150414064526558","0.000930307549424469","0.0726018622517586","-0.130868718028069","0.0392537973821163","-0.0282871052622795","0.0254287291318178","0.0559243969619274","0.0567648969590664","0.0211708378046751","-0.0262975692749023","-0.0629166066646576","0.102724149823189","0.0304094459861517","-0.033397052437067","-0.0236274059861898","-0.0598727948963642","-0.0477552525699139","-0.0440513603389263","-0.00943107903003693","-0.0196400005370378","-0.00405839132145047","-0.0208308454602957","0.0442874506115913","-0.0992813110351562","-0.015043942257762","-0.00710030272603035","0.0218081083148718","0.0889273881912231","0.050657045096159","-0.0648496523499489","-0.105563022196293","-0.112060055136681"
"13","0.16105654835701","-0.0851181074976921","-0.0844779461622238","0.0134161449968815","0.0392837636172771","0.0344307869672775","0.0637708753347397","-0.0791449770331383","-0.0129618374630809","0.0169096384197474","-0.0895238667726517","-0.164419755339622","-0.00880199763923883","0.0825171396136284","-0.0117758633568883","-0.0324715822935104","-0.0206267200410366","0.019683999940753","0.0438590571284294","-0.0100798020139337","0.121594049036503","-0.00312993885017931","-0.112350955605507","-0.0413577705621719","0.0373435206711292","-0.102235965430737","-0.115864813327789","0.0389454625546932","-0.0402395725250244","-0.0608980283141136","-0.0589061863720417","-0.00381554430350661","-0.00763098010793328","-0.0194539278745651","0.0734761282801628","-0.0316964611411095","0.0626132637262344","-0.131598919630051","-0.00732229743152857","0.00343442615121603","-0.0628183409571648","-0.101414136588573","0.0262480992823839","-0.0530171729624271","0.0425137057900429","-0.0273692775517702","-0.102934189140797","0.0478066690266132","0.0947349220514297","0.0694064348936081","0.084997184574604","-0.0649399533867836","0.132000431418419","0.00909124594181776","-0.156955495476723","0.121321588754654","-0.0456188283860683","0.0045894063077867","0.14093653857708","0.0268434565514326","-0.0887311100959778","0.00896613765507936","0.0252941437065601","0.0621256045997143","0.109440922737122","-0.0588383078575134","0.0299666449427605","0.102050147950649","-0.0361958369612694","-0.0281454101204872","-0.133324712514877","-0.0955120101571083","0.0739454180002213","0.111040830612183","-0.0490347146987915","0.158800780773163","-0.0812210217118263","0.0212151370942593","-0.00816119089722633","-0.134127378463745","0.0106646623462439","-0.0452095866203308","0.0104943364858627","0.0386573970317841","-0.00963225308805704","0.0927611365914345","0.0925567448139191","0.06451116502285","0.0337551869452","0.00878016836941242","0.049352265894413","0.0151201747357845","-0.0220808368176222","-0.0237815976142883","-0.00659977737814188","0.0312963649630547","-0.0422124229371548","0.112450398504734","-0.04867909476161","-0.108205959200859","0.0946565791964531","-0.00776946637779474","-0.0049895141273737"
"14","-0.0443255119025707","0.0952873453497887","0.0417455323040485","0.0439596511423588","-0.0941514223814011","-0.0435509495437145","-0.00412924401462078","-0.0367717333137989","0.00349015509709716","-0.0557175017893314","-0.22749450802803","0.0143741723150015","-0.126989528536797","-0.0405848436057568","-0.0583505406975746","0.131978809833527","0.0903493911027908","0.011420932598412","-0.0121489614248276","0.0822362750768661","-0.0567897111177444","-0.0334800444543362","-0.0403626300394535","0.106852672994137","-0.0729969069361687","0.0694121271371841","-0.0273196082562208","-0.0764830261468887","-0.0623950213193893","0.00914145540446043","-0.010597437620163","0.110535942018032","0.116781689226627","-0.066286988556385","0.140820056200027","0.054844006896019","0.0211942009627819","-0.0181366298347712","0.0416955277323723","-0.0216475687921047","-0.0395686216652393","0.0908229127526283","0.0273787640035152","0.0310474894940853","0.00703148823231459","0.0211295560002327","0.0958859995007515","-0.0120992073789239","-0.0879352688789368","0.0358191207051277","0.0911374017596245","-0.00824355240911245","0.0475679188966751","-0.0795510411262512","-0.136246860027313","0.0556080415844917","0.0478877350687981","-3.14099052047823e-05","-0.0547331273555756","0.0158865060657263","0.0579601936042309","-0.0278111081570387","-0.0664347112178802","0.0499363206326962","0.0195959005504847","-0.012883628718555","0.0804998502135277","-0.174821078777313","0.0371783524751663","0.109590135514736","-0.189662858843803","0.0195176936686039","-0.0712280347943306","-0.0311661437153816","-0.0318823456764221","0.114234492182732","0.0395047403872013","0.0966877415776253","-0.0465266555547714","-0.051009863615036","0.113352306187153","0.0953743383288383","-0.148224875330925","-0.0165107436478138","0.0089861024171114","-0.083948977291584","-0.106510408222675","0.0113318813964725","-0.0266713760793209","-0.0341351740062237","-0.0370097979903221","-0.0742920562624931","-0.0669864863157272","0.05073257163167","0.11143171787262","0.0929633229970932","-0.0278098378330469","0.0396723449230194","-0.0253252685070038","-0.00821174960583448","0.0176182799041271","0.0416455864906311","0.0380674451589584"
"15","-0.0670639052987099","-0.0305441040545702","-0.0401879996061325","0.192895546555519","0.0543855130672455","-0.00911860167980194","0.0717095136642456","0.00408849120140076","-0.108961500227451","0.0558747909963131","-0.112934350967407","-0.150230899453163","0.0476070307195187","0.0745871588587761","0.00190802908036858","0.0321467854082584","0.0477448962628841","-0.0295484196394682","-0.0461462438106537","-0.0951672047376633","0.119225196540356","0.0158938020467758","0.0242436863481998","-0.0428063720464706","-0.116728127002716","0.0343572422862053","0.0398688390851021","0.0521297007799149","-0.0816655829548836","0.106128759682178","-0.124312341213226","0.0141221703961492","-0.0148710487410426","-0.0488140508532524","0.121972016990185","-0.0436246916651726","-0.0642640143632889","0.0424820929765701","-0.124831631779671","-0.176468834280968","-0.00636939657852054","0.000698146235663444","-0.0835946872830391","-0.0117135317996144","0.0374836698174477","0.150741592049599","-0.000485112454043701","-0.128009349107742","0.00577612174674869","-0.0437762960791588","0.0427450239658356","-0.00258580571971834","-0.0798859372735023","0.0194657947868109","-0.0661416128277779","-0.0304169151932001","0.112709403038025","-0.00799605250358582","-0.00933837238699198","0.0780957713723183","-0.00129496934823692","-0.010597025975585","0.0707833841443062","-0.0314388200640678","-0.121348008513451","0.0386640317738056","-0.204900622367859","0.0460669472813606","0.0343729071319103","-0.0580387860536575","-0.0186631139367819","0.0430728085339069","-0.0202573202550411","0.0517190471291542","0.169714152812958","-0.0911004245281219","-0.054908249527216","0.0737410485744476","-0.00511284358799458","0.029326381161809","0.0232653133571148","0.00563582498580217","-0.0625260695815086","0.0181913245469332","-0.0638998374342918","0.0659084096550941","0.0185616947710514","-0.0711182355880737","0.161638855934143","0.0324534177780151","0.0842382311820984","0.0126616414636374","-0.00210266513749957","0.00149293639697134","0.0448637939989567","0.0331459976732731","0.0363504439592361","-0.0569421909749508","0.0144400373101234","0.0426225885748863","-0.0138765079900622","0.0302054695785046","0.11289269477129"
"16","-0.120924763381481","-0.0245776250958443","0.00634926930069923","0.0574926175177097","0.0166785400360823","0.0265896841883659","0.0345741920173168","-0.131850779056549","-0.0632301717996597","0.0520654432475567","0.076456755399704","0.080376423895359","-0.14730629324913","0.0252797808498144","-0.033266007900238","-0.0270703639835119","-0.0513718128204346","-0.0442086271941662","-0.00389912095852196","-0.0803818702697754","-0.166084334254265","-0.0283202901482582","0.0739163532853127","-0.0485947504639626","-0.0992482230067253","0.0449384264647961","0.0434630364179611","0.0910388827323914","0.0352937318384647","0.0779878348112106","0.0254592169076204","-0.0473002381622791","0.214160576462746","0.0291028674691916","0.0354752242565155","0.00457629282027483","-0.0475339591503143","0.01160042360425","-0.146462470293045","0.0603001974523067","-0.0908207520842552","0.0223170593380928","-0.0145495012402534","0.0137465577572584","0.0127791836857796","-0.0342006757855415","-0.0787312686443329","0.0292184520512819","-0.0398700833320618","-0.0170647762715816","-0.00745505327358842","0.0322505235671997","-0.111100159585476","-0.154497846961021","-0.00341257057152689","-0.0197783336043358","-0.0235182419419289","0.0993009060621262","0.0326574221253395","-0.0695449709892273","-0.0701800733804703","0.00762080959975719","0.022112937644124","0.0230647679418325","0.139707982540131","-0.0192374475300312","-0.111760802567005","-0.0944432020187378","-0.11774767190218","0.084776796400547","0.0966924279928207","-0.00609702989459038","0.031372707337141","-0.0421617925167084","0.107093095779419","0.124349176883698","-0.094048373401165","0.0989136025309563","0.0702371671795845","-0.0289316717535257","0.0200194045901299","-0.0580276735126972","0.146126970648766","0.0481582321226597","0.0483544692397118","0.0780903995037079","-0.0346679948270321","0.0927795320749283","-0.0897163972258568","0.0151834385469556","0.0398630313575268","-0.00890918169170618","-0.01456652674824","-0.0126637676730752","-0.0423169396817684","0.0415895916521549","0.068340003490448","0.164884477853775","-0.0775952711701393","-0.0730759724974632","-0.0209800228476524","-0.0331131927669048","0.0981318280100822"
"17","0.0261833481490612","-0.040213443338871","0.0345712639391422","0.0423617586493492","0.0114282192662358","0.0396375544369221","-0.0315563194453716","-0.0236683245748281","0.00902718957513571","-0.110952727496624","-0.0955457240343094","0.15978330373764","0.150165915489197","0.019533907994628","-0.0310573298484087","0.0731032937765121","0.0201464854180813","0.0427483469247818","-0.060350451618433","0.0374189279973507","0.12017547339201","-0.0431908220052719","0.0477529540657997","-0.0171173587441444","-0.0661684200167656","-0.0418988540768623","-0.0804774537682533","0.10154265165329","0.00591786066070199","-0.0910381302237511","-0.0183154307305813","-0.00646887719631195","-0.00424530543386936","-0.0423545800149441","-0.00116508034989238","0.0268531516194344","-0.0767013430595398","-0.0114147337153554","-0.0090259974822402","0.175953477621078","-0.0215232074260712","0.0700007155537605","0.107308387756348","-0.0063515561632812","-0.117359414696693","0.0408732742071152","0.0817808285355568","0.11702661216259","-0.00517015298828483","-0.106179751455784","-0.127549394965172","0.0679537877440453","-0.112667568027973","0.050567802041769","-0.100434139370918","-0.084626704454422","-0.111818328499794","-0.116009540855885","0.0476312749087811","0.0452508293092251","-0.0342700853943825","0.0676255896687508","-0.0325011238455772","0.00308357342146337","0.0699093118309975","-0.0260313991457224","-0.0161301698535681","0.0624582581222057","-0.0508481152355671","0.0617593266069889","-0.212944269180298","-0.00176976260263473","0.0121368961408734","-0.141000285744667","0.182742223143578","0.0860434249043465","0.0806174054741859","-0.0677786320447922","-0.0144315306097269","0.0477088578045368","-0.0393197350203991","-0.0058494689874351","0.0841652676463127","0.0889277309179306","-0.0270762126892805","0.117633484303951","-0.0297914948314428","-0.0631205812096596","0.0536446794867516","-0.030856978148222","0.0670564770698547","-0.0553450621664524","-0.0163573808968067","-0.0475302375853062","0.0108322910964489","-0.0768606811761856","0.00998920667916536","-0.0432398021221161","0.0042749373242259","0.00845817662775517","-0.125816941261292","0.0353987142443657","0.0327192097902298"
"18","-0.0309540014714003","0.0256471633911133","0.0118570951744914","-0.0919966101646423","0.0479185096919537","-0.0876504108309746","0.0276400987058878","-0.0729936435818672","0.00372132170014083","-0.0521866530179977","-0.0128154391422868","-0.0745864361524582","-0.0534281060099602","0.0758885368704796","0.122185043990612","-0.0081369373947382","0.0902289673686028","-0.10751011967659","0.125417187809944","0.0246097967028618","-0.0698541402816772","-0.0256278179585934","0.00782955624163151","-0.0794773176312447","0.0169942565262318","-0.0450125597417355","0.00455000204965472","0.00571061298251152","-0.100234627723694","0.164542570710182","0.0727111548185349","0.0220835544168949","0.0432041026651859","0.00112323916982859","-0.0196360126137733","0.0563479065895081","-0.0294418185949326","0.0284231677651405","0.0820274576544762","0.0139437755569816","0.0614471323788166","0.00217272364534438","-0.0102104786783457","-0.0149085996672511","-0.049226488918066","-0.0512966029345989","-0.0421749912202358","0.123591616749763","0.0323026739060879","0.0703011825680733","0.0918942615389824","-0.0801455229520798","0.0219431966543198","0.0824171528220177","-0.0696090683341026","0.0571126341819763","0.0163109842687845","0.0222800225019455","0.0141240125522017","0.0542718023061752","0.0813669413328171","0.0119207678362727","-0.123338356614113","-0.0353954248130322","-0.0782668218016624","-0.0258007626980543","0.0696849375963211","-0.0953157171607018","0.0410279259085655","-0.10930060595274","-0.0486834608018398","0.0278174951672554","0.114748895168304","-0.00354416598565876","0.174038305878639","-0.0975837856531143","-0.0590750463306904","0.0163834728300571","-0.0534308589994907","-0.0425605438649654","-0.168640047311783","0.0101273879408836","0.0906808152794838","0.0994962230324745","-0.0585451014339924","0.0768104121088982","-0.0597315318882465","-0.0427588187158108","-0.0971077159047127","-0.0926762074232101","-0.0704882442951202","-0.128011435270309","0.0798871144652367","-0.000194988475413993","0.00268865493126214","-0.166899040341377","0.106454417109489","-0.0538313873112202","0.0561048276722431","-0.0198273714631796","0.064489409327507","0.044683650135994","0.115391738712788"
"19","0.0198194719851017","0.0102166058495641","0.11027130484581","0.115092039108276","-0.0671789273619652","-0.0428509525954723","-0.036441296339035","-0.0515319965779781","0.131272777915001","0.0166555363684893","0.0741590484976768","-0.0875436440110207","-0.0862694531679153","-0.0364535227417946","-0.00520665384829044","-0.158437371253967","0.0558069385588169","0.0100301206111908","0.0152833377942443","-0.0269553884863853","0.076777271926403","-0.018196314573288","0.0152145372703671","0.0408337935805321","0.00555722694844007","0.0218040570616722","-0.0451202318072319","-0.119138658046722","0.00855729635804892","-0.000999345909804106","0.126371070742607","-0.0271393563598394","0.0243097152560949","0.014631163328886","0.0457766689360142","0.0361360795795918","0.00514311715960503","0.0518314205110073","0.0587281435728073","-0.107772767543793","0.0238897614181042","0.0286689233034849","-0.0174844916909933","-0.0540808625519276","-0.061731118708849","0.0356684625148773","0.000233102298807353","-0.0952377840876579","0.0286458916962147","-0.0520956255495548","0.0110376570373774","-0.0143205681815743","-0.122983045876026","0.0165810268372297","0.0639116987586021","-0.00704025803133845","-0.133823469281197","0.00970479473471642","-0.0633690282702446","-0.0143166724592447","-0.00419643148779869","0.0233251489698887","-0.0902817323803902","-0.0790946483612061","-0.0682757645845413","0.0427684783935547","-0.0625014677643776","0.172705605626106","0.0180840138345957","-0.066127248108387","0.0341860800981522","0.07490124553442","-0.0773444324731827","-0.024201899766922","-0.0164264682680368","0.268557131290436","0.016347685828805","-0.0937617421150208","-0.0363676473498344","-0.102809332311153","-0.0988158583641052","0.00837881304323673","-0.0415537804365158","0.159307062625885","0.0808534696698189","0.0267003942281008","-0.0140261091291904","0.00535260885953903","-0.00291927019134164","0.00957910530269146","0.0275271311402321","-0.0864347517490387","-0.0479071438312531","0.111361600458622","0.0451475977897644","-0.028128644451499","0.00972703099250793","0.0597565732896328","0.0110986633226275","-0.0269426628947258","0.0286926496773958","0.0388608202338219","0.0192910004407167"
"20","-0.0441505387425423","-0.0489947386085987","-0.095443457365036","-0.0138759035617113","0.0543133839964867","-0.0533854216337204","-0.0576911680400372","-0.0798977240920067","-0.022762356325984","0.000429522100603208","-0.0640012174844742","0.0324358604848385","-0.130263820290565","-0.0705958530306816","-0.0625962316989899","0.0181529801338911","-0.0170526076108217","-0.0488908849656582","-0.028762673959136","0.0957366600632668","-0.118136271834373","-0.064665324985981","0.0363339819014072","0.0754757896065712","-0.0673836469650269","0.0254211165010929","0.0113710816949606","-0.042464841157198","0.0189710576087236","0.0309412591159344","0.00834149494767189","0.0487031526863575","-0.0229531861841679","-0.00824606884270906","-0.0238561183214188","-0.0404566377401352","-0.00670986203476787","0.0920601561665535","0.0656880810856819","0.00254023307934403","0.0720696970820427","0.0626107305288315","-0.0489804148674011","0.0186749808490276","-0.000259228749200702","-0.0245075412094593","-0.0775979161262512","0.0442397184669971","0.0372177585959435","-0.0496450774371624","0.0799207389354706","0.0218097697943449","-0.00432565016672015","0.069733738899231","-0.0287539474666119","0.00450130039826035","0.0901425331830978","-0.0680235773324966","-0.0721873715519905","0.00310473586432636","0.00111416971776634","0.00244605843909085","0.0074587743729353","0.0618081502616405","0.00606111483648419","-0.0336442589759827","0.00758111802861094","0.328368216753006","-0.0301532316952944","0.036785401403904","-0.0538533851504326","0.0384277701377869","0.0128702679648995","0.123050421476364","0.0404954142868519","-0.0649740025401115","0.000665184750687331","0.114617131650448","0.0443524532020092","0.0800002813339233","0.0586113035678864","0.0268046073615551","0.0129328016191721","0.093838058412075","0.0664062574505806","0.0536725968122482","0.0891363993287086","-0.0238081514835358","-0.110203795135021","0.0393377542495728","-0.00660187331959605","0.0071447342634201","0.0129878176376224","-0.0486766919493675","-0.0132649447768927","-0.0699989944696426","-0.0969725102186203","-0.0480327792465687","-0.145875498652458","-0.0161989592015743","-0.0407295450568199","0.0269291680306196","-0.113554172217846"
"21","0.206616967916489","0.0176353808492422","-0.0370973311364651","0.00412872806191444","0.0136765064671636","-0.0620143413543701","0.0298254862427711","0.0260126311331987","0.18152117729187","0.0124988276511431","-0.0542757622897625","0.0228613633662462","0.0555013120174408","-0.0376010872423649","-0.075101800262928","-0.0688663050532341","0.0150548629462719","-0.0418831668794155","-0.032081738114357","-0.0462802723050117","0.0620249658823013","-0.0119481310248375","-0.0353541485965252","0.012945618480444","0.0207820720970631","-0.0451516769826412","0.0129364058375359","0.0408790893852711","-0.0347637757658958","0.0629765093326569","0.0779141560196877","0.0757209956645966","-0.016345027834177","0.0238012541085482","0.115977101027966","-0.000176223926246166","-0.0096737714484334","0.0672091916203499","0.0286351498216391","0.0168425124138594","0.00559141999110579","-0.0164074562489986","-0.00118742987979203","-0.0394365526735783","-0.0921005308628082","-0.0193123184144497","0.0163455475121737","0.0338544808328152","0.0239882711321115","-0.0751452222466469","0.0164466928690672","-0.0106418896466494","-0.0295768026262522","-0.00950580090284348","-0.0797523558139801","-0.0622551403939724","-0.0548221692442894","0.00265473709441721","0.00298709329217672","-0.0863511562347412","-0.0187980737537146","0.0231877807527781","-0.0278311427682638","0.00507091637700796","0.0213980209082365","0.0127397198230028","-0.0938757210969925","-0.162469729781151","0.00915883295238018","0.0229483172297478","0.171522468328476","-0.0664637014269829","0.0571226552128792","0.0695214793086052","0.0836778879165649","-0.0294404421001673","-0.0676703229546547","-0.0169078633189201","-0.0866036266088486","0.14819772541523","0.1668571382761","0.0585466548800468","-0.113186545670033","-0.0506359934806824","-0.0426039285957813","0.0368429832160473","0.00443642493337393","-0.0205005556344986","-0.168597474694252","-0.0564762316644192","0.0713207721710205","0.0983126163482666","-0.0537054389715195","-0.073736160993576","-0.00437400117516518","-0.0738764256238937","-0.00813156180083752","0.0338099449872971","-0.00634736428037286","0.00650033634155989","0.0394675582647324","-0.000600427854806185","-0.022803233936429"
